method,method_label,frequency,psd,psd_db
OFDM,Classical OFDM,-0.49072265625,6.4701035001263e-06,-17.412095832344836
OFDM,Classical OFDM,-0.490478515625,6.267386542400527e-06,-17.550343304946054
OFDM,Classical OFDM,-0.490234375,6.038127729533089e-06,-17.712185154490257
OFDM,Classical OFDM,-0.489990234375,5.78451987548431e-06,-17.898534935868337
OFDM,Classical OFDM,-0.48974609375,5.508994161153582e-06,-18.110484991497135
OFDM,Classical OFDM,-0.489501953125,5.214193505271398e-06,-18.34933666880122
OFDM,Classical OFDM,-0.4892578125,4.902950629784587e-06,-18.616632910813372
OFDM,Classical OFDM,-0.489013671875,4.578260783232048e-06,-18.91420284247001
OFDM,Classical OFDM,-0.48876953125,4.243250498083124e-06,-19.24422140353355
OFDM,Classical OFDM,-0.488525390625,3.901151771025021e-06,-19.609279647237003
OFDM,Classical OFDM,-0.48828125,3.5552670970824418e-06,-20.012485776274374
OFDM,Classical OFDM,-0.488037109375,3.208942273932854e-06,-20.457589066377338
OFDM,Classical OFDM,-0.48779296875,2.8655299791144485e-06,-20.949158548280348
OFDM,Classical OFDM,-0.487548828125,2.528360267564575e-06,-21.492818543255808
OFDM,Classical OFDM,-0.4873046875,2.2007085195627454e-06,-22.095582864949264
OFDM,Classical OFDM,-0.487060546875,1.8857631458550154e-06,-22.76633667313861
OFDM,Classical OFDM,-0.48681640625,1.5865949115691274e-06,-23.516547541158204
OFDM,Classical OFDM,-0.486572265625,1.3061274135180687e-06,-24.361352665307123
OFDM,Classical OFDM,-0.486328125,1.0471097631060352e-06,-25.32128602313709
OFDM,Classical OFDM,-0.486083984375,8.120883991343635e-07,-26.425175046852992
OFDM,Classical OFDM,-0.48583984375,6.033834231041433e-07,-27.71527436697734
OFDM,Classical OFDM,-0.485595703125,4.230658349711862e-07,-29.25712856285388
OFDM,Classical OFDM,-0.4853515625,2.7293707061910646e-07,-31.16058285185547
OFDM,Classical OFDM,-0.485107421875,1.545117870313562e-07,-33.631591957659765
OFDM,Classical OFDM,-0.48486328125,6.900213725663172e-08,-37.132582685404316
OFDM,Classical OFDM,-0.484619140625,1.7306516651406812e-08,-43.13911146660483
OFDM,Classical OFDM,-0.484375,6.2429148846797834e-15,-107.5673339738419
OFDM,Classical OFDM,-0.484130859375,1.7328464861486106e-08,-43.133607212013274
OFDM,Classical OFDM,-0.48388671875,6.920569892972717e-08,-37.119789521468164
OFDM,Classical OFDM,-0.483642578125,1.5521376046725202e-07,-33.61190590243335
OFDM,Classical OFDM,-0.4833984375,2.746066003495767e-07,-31.134098396466847
OFDM,Classical OFDM,-0.483154296875,4.263160936416268e-07,-29.223890834390247
OFDM,Classical OFDM,-0.48291015625,6.089628990911272e-07,-27.675299770666932
OFDM,Classical OFDM,-0.482666015625,8.208679512783007e-07,-26.378475111625974
OFDM,Classical OFDM,-0.482421875,1.0600691139257878e-06,-25.267866300944224
OFDM,Classical OFDM,-0.482177734375,1.3243387488370885e-06,-24.301217249631723
OFDM,Classical OFDM,-0.48193359375,1.6112053874578299e-06,-23.449699058439183
OFDM,Classical OFDM,-0.481689453125,1.9179760297184536e-06,-22.692776360372093
OFDM,Classical OFDM,-0.4814453125,2.2417634408933667e-06,-22.01531028896346
OFDM,Classical OFDM,-0.481201171875,2.579510656046035e-06,-21.40583484927046
OFDM,Classical OFDM,-0.48095703125,2.9280229106766794e-06,-20.855463406348886
OFDM,Classical OFDM,-0.480712890625,3.283996536137298e-06,-20.357181208586855
OFDM,Classical OFDM,-0.48046875,3.6440507284002883e-06,-19.905363971200284
OFDM,Classical OFDM,-0.480224609375,4.004759640585214e-06,-19.495443556989486
OFDM,Classical OFDM,-0.47998046875,4.3626860942763355e-06,-19.123668456435066
OFDM,Classical OFDM,-0.479736328125,4.7144124984260825e-06,-18.786932317742583
OFDM,Classical OFDM,-0.4794921875,5.056576543691256e-06,-18.48264225486471
OFDM,Classical OFDM,-0.479248046875,5.385900745364362e-06,-18.208624655173992
OFDM,Classical OFDM,-0.47900390625,5.699226437979516e-06,-17.963048988011685
OFDM,Classical OFDM,-0.478759765625,5.9935418613320916e-06,-17.74437268261274
OFDM,Classical OFDM,-0.478515625,6.266014293475259e-06,-17.551294300045036
OFDM,Classical OFDM,-0.478271484375,6.5140140088232015e-06,-17.38272123016102
OFDM,Classical OFDM,-0.47802734375,6.735143416384748e-06,-17.237739633145885
OFDM,Classical OFDM,-0.477783203125,6.927257132768773e-06,-17.115595027179715
OFDM,Classical OFDM,-0.4775390625,7.088486749682783e-06,-17.015672793436124
OFDM,Classical OFDM,-0.477294921875,7.217255241170669e-06,-16.937487466547402
OFDM,Classical OFDM,-0.47705078125,7.312295094069181e-06,-16.880671018119205
OFDM,Classical OFDM,-0.476806640625,7.372661743971226e-06,-16.844965021963066
OFDM,Classical OFDM,-0.4765625,7.3977426404541045e-06,-16.830215926231798
OFDM,Classical OFDM,-0.476318359375,7.387259675265651e-06,-16.836374457155255
OFDM,Classical OFDM,-0.47607421875,7.341279704464157e-06,-16.863490401178737
OFDM,Classical OFDM,-0.475830078125,7.2602103395624e-06,-16.911716081577314
OFDM,Classical OFDM,-0.4755859375,7.144794929276299e-06,-16.98131043089485
OFDM,Classical OFDM,-0.475341796875,6.996112721403985e-06,-17.072640130073918
OFDM,Classical OFDM,-0.47509765625,6.815561056127471e-06,-17.18619198515998
OFDM,Classical OFDM,-0.474853515625,6.604847919575162e-06,-17.322579890400554
OFDM,Classical OFDM,-0.474609375,6.365976403430588e-06,-17.48255786723381
OFDM,Classical OFDM,-0.474365234375,6.101222689378093e-06,-17.66703934568761
OFDM,Classical OFDM,-0.47412109375,5.813117109250977e-06,-17.877117390191152
OFDM,Classical OFDM,-0.473876953125,5.504419377532897e-06,-18.114092961704838
OFDM,Classical OFDM,-0.4736328125,5.178093985738356e-06,-18.37950882330576
OFDM,Classical OFDM,-0.473388671875,4.837282197332593e-06,-18.6751938722958
OFDM,Classical OFDM,-0.47314453125,4.485269024400127e-06,-19.003323142780893
OFDM,Classical OFDM,-0.472900390625,4.125456517597256e-06,-19.36648797223444
OFDM,Classical OFDM,-0.47265625,3.761328476513539e-06,-19.76779549244547
OFDM,Classical OFDM,-0.472412109375,3.3964183976147968e-06,-20.210996265371513
OFDM,Classical OFDM,-0.47216796875,3.0342754796371983e-06,-20.700658037083024
OFDM,Classical OFDM,-0.471923828125,2.6784297791162034e-06,-21.242405463451163
OFDM,Classical OFDM,-0.4716796875,2.332359996450485e-06,-21.84325227228583
OFDM,Classical OFDM,-0.471435546875,1.9994593598867128e-06,-22.512082299407304
OFDM,Classical OFDM,-0.47119140625,1.6830009024577977e-06,-23.260364623722886
OFDM,Classical OFDM,-0.470947265625,1.3861090319702155e-06,-24.103234178033517
OFDM,Classical OFDM,-0.470703125,1.1117272765981566e-06,-25.061225498742004
OFDM,Classical OFDM,-0.470458984375,8.625898751057311e-07,-26.163164550406076
OFDM,Classical OFDM,-0.47021484375,6.411956030239047e-07,-27.451302756919983
OFDM,Classical OFDM,-0.469970703125,4.497823879879309e-07,-28.991183653489276
OFDM,Classical OFDM,-0.4697265625,2.9030618451796365e-07,-30.892645233322757
OFDM,Classical OFDM,-0.469482421875,1.644213082407116e-07,-33.361627118187734
OFDM,Classical OFDM,-0.46923828125,7.346318438574707e-08,-36.86051061580535
OFDM,Classical OFDM,-0.468994140625,1.843563142529637e-08,-42.86462794326536
OFDM,Classical OFDM,-0.46875,8.191961486576627e-15,-106.38732909366824
OFDM,Classical OFDM,-0.468505859375,1.8468124539545482e-08,-42.856980166774356
OFDM,Classical OFDM,-0.46826171875,7.379847136270626e-08,-36.84073445142346
OFDM,Classical OFDM,-0.468017578125,1.6559569540690375e-07,-33.330717679390546
OFDM,Classical OFDM,-0.4677734375,2.93113562271993e-07,-30.85084897653406
OFDM,Classical OFDM,-0.467529296875,4.552610335455971e-07,-28.938603312231557
OFDM,Classical OFDM,-0.46728515625,6.506123516798256e-07,-27.38798507251093
OFDM,Classical OFDM,-0.467041015625,8.774194755924616e-07,-26.089135412561557
OFDM,Classical OFDM,-0.466796875,1.1336277955841143e-06,-24.976503253260603
OFDM,Classical OFDM,-0.466552734375,1.4168961861087295e-06,-24.00782779927588
OFDM,Classical OFDM,-0.46630859375,1.7246170585440997e-06,-23.15428133742894
OFDM,Classical OFDM,-0.466064453125,2.0539421100823532e-06,-22.39532612288347
OFDM,Classical OFDM,-0.4658203125,2.401808669549536e-06,-21.715824031078203
OFDM,Classical OFDM,-0.465576171875,2.7649674596671037e-06,-21.10430786676888
OFDM,Classical OFDM,-0.46533203125,3.1400151347461527e-06,-20.551890698651924
OFDM,Classical OFDM,-0.465087890625,3.523424511604818e-06,-20.051558399314573
OFDM,Classical OFDM,-0.46484375,3.91158026390448e-06,-19.597685650203232
OFDM,Classical OFDM,-0.464599609375,4.300810731388152e-06,-19.185704805341356
OFDM,Classical OFDM,-0.46435546875,4.6874262042819e-06,-18.81186367678969
OFDM,Classical OFDM,-0.464111328125,5.067750085016928e-06,-18.473056216228883
OFDM,Classical OFDM,-0.4638671875,5.438158953300827e-06,-18.16668913686868
OFDM,Classical OFDM,-0.463623046875,5.795113242202436e-06,-17.890588843022144
OFDM,Classical OFDM,-0.46337890625,6.135194794097419e-06,-17.642924549758895
OFDM,Classical OFDM,-0.463134765625,6.455135998901901e-06,-17.422154146692844
OFDM,Classical OFDM,-0.462890625,6.7518569453203585e-06,-17.226975791059626
OFDM,Classical OFDM,-0.462646484375,7.022490107404673e-06,-17.056296751427436
OFDM,Classical OFDM,-0.46240234375,7.264412396611133e-06,-16.90920320358665
OFDM,Classical OFDM,-0.462158203125,7.475268310508268e-06,-16.7849402577642
OFDM,Classical OFDM,-0.4619140625,7.652994376517287e-06,-16.68289417018877
OFDM,Classical OFDM,-0.461669921875,7.795840843708236e-06,-16.602578470451054
OFDM,Classical OFDM,-0.46142578125,7.902387870707574e-06,-16.543624690013875
OFDM,Classical OFDM,-0.461181640625,7.971558152266077e-06,-16.50577592615669
OFDM,Classical OFDM,-0.4609375,8.002636182868857e-06,-16.488877378480428
OFDM,Classical OFDM,-0.460693359375,7.995264047879399e-06,-16.492880000982403
OFDM,Classical OFDM,-0.46044921875,7.949457125809898e-06,-16.517833398412126
OFDM,Classical OFDM,-0.460205078125,7.865598422553618e-06,-16.563890414527602
OFDM,Classical OFDM,-0.4599609375,7.744438571384886e-06,-16.631308719173493
OFDM,Classical OFDM,-0.459716796875,7.587088872158834e-06,-16.72045639977631
OFDM,Classical OFDM,-0.45947265625,7.395012387962236e-06,-16.831819053712252
OFDM,Classical OFDM,-0.459228515625,7.1700092141176085e-06,-16.966010974490292
OFDM,Classical OFDM,-0.458984375,6.9142040134943825e-06,-17.123786213490327
OFDM,Classical OFDM,-0.458740234375,6.630022220284758e-06,-17.30605827295524
OFDM,Classical OFDM,-0.45849609375,6.320170776393693e-06,-17.51391997777841
OFDM,Classical OFDM,-0.458251953125,5.98761158327048e-06,-17.74867191350156
OFDM,Classical OFDM,-0.4580078125,5.6355341443449345e-06,-18.011857258125474
OFDM,Classical OFDM,-0.457763671875,5.267327640886832e-06,-18.305304778301252
OFDM,Classical OFDM,-0.45751953125,4.886544671092932e-06,-18.631189379316545
OFDM,Classical OFDM,-0.457275390625,4.496872354671957e-06,-18.992102510864136
OFDM,Classical OFDM,-0.45703125,4.102094776899012e-06,-19.391151209148752
OFDM,Classical OFDM,-0.456787109375,3.7060581846142966e-06,-19.83208577824048
OFDM,Classical OFDM,-0.45654296875,3.3126331874589145e-06,-20.31947462721014
OFDM,Classical OFDM,-0.456298828125,2.9256789016595877e-06,-20.858941513942
OFDM,Classical OFDM,-0.4560546875,2.5490051512644693e-06,-21.457500980928597
OFDM,Classical OFDM,-0.455810546875,2.186336773806935e-06,-22.12403751625873
OFDM,Classical OFDM,-0.45556640625,1.8412761048297727e-06,-22.870018940884638
OFDM,Classical OFDM,-0.455322265625,1.5172691046885832e-06,-23.710581966109473
OFDM,Classical OFDM,-0.455078125,1.2175722947505505e-06,-24.666260538404174
OFDM,Classical OFDM,-0.454833984375,9.452193496001821e-07,-25.765882077248126
OFDM,Classical OFDM,-0.45458984375,7.029926063219753e-07,-27.051700538448294
OFDM,Classical OFDM,-0.454345703125,4.933949380110012e-07,-28.589261216961788
OFDM,Classical OFDM,-0.4541015625,3.186250469789668e-07,-30.488408987143977
OFDM,Classical OFDM,-0.453857421875,1.805556869598032e-07,-32.95509639280168
OFDM,Classical OFDM,-0.45361328125,8.071342569583425e-08,-36.45175030894124
OFDM,Classical OFDM,-0.453369140625,2.0264176679209914e-08,-42.45391847901598
OFDM,Classical OFDM,-0.453125,6.096125665450649e-15,-107.6706690026102
OFDM,Classical OFDM,-0.452880859375,2.0330424742456933e-08,-42.43974359228776
OFDM,Classical OFDM,-0.45263671875,8.127715440102595e-08,-36.42152321127571
OFDM,Classical OFDM,-0.452392578125,1.8247252744827493e-07,-32.9092332366973
OFDM,Classical OFDM,-0.4521484375,3.23161642313934e-07,-30.427010046673253
OFDM,Classical OFDM,-0.451904296875,5.022080395933908e-07,-28.5123715039302
OFDM,Classical OFDM,-0.45166015625,7.18103633581925e-07,-26.95933686976094
OFDM,Classical OFDM,-0.451416015625,9.68981194669066e-07,-25.658054625860125
OFDM,Classical OFDM,-0.451171875,1.252631842396218e-06,-24.54297363782432
OFDM,Classical OFDM,-0.450927734375,1.5665240106021303e-06,-23.571837553895932
OFDM,Classical OFDM,-0.45068359375,1.9078268187144607e-06,-22.715818617640615
OFDM,Classical OFDM,-0.450439453125,2.2734369841461217e-06,-21.95437890430792
OFDM,Classical OFDM,-0.4501953125,2.660006159624201e-06,-21.272381689221817
OFDM,Classical OFDM,-0.449951171875,3.06397211514693e-06,-20.658360027102226
OFDM,Classical OFDM,-0.44970703125,3.4815942299710466e-06,-20.103426572967578
OFDM,Classical OFDM,-0.449462890625,3.908985908896716e-06,-19.600567063339838
OFDM,Classical OFDM,-0.44921875,4.342152785729413e-06,-19.144157104782206
OFDM,Classical OFDM,-0.448974609375,4.7770300768766524e-06,-18.72962835552087
OFDM,Classical OFDM,-0.44873046875,5.209522403600633e-06,-18.35322901167309
OFDM,Classical OFDM,-0.448486328125,5.635540781387042e-06,-18.011852143385696
OFDM,Classical OFDM,-0.4482421875,6.051043251593078e-06,-17.702905540355648
OFDM,Classical OFDM,-0.447998046875,6.45207357054656e-06,-17.424215003849845
OFDM,Classical OFDM,-0.44775390625,6.834800060524107e-06,-17.173949966201082
OFDM,Classical OFDM,-0.447509765625,7.195551142208269e-06,-16.950567469550894
OFDM,Classical OFDM,-0.447265625,7.530853214391261e-06,-16.752766284760735
OFDM,Classical OFDM,-0.447021484375,7.837462382273808e-06,-16.579453418790635
OFDM,Classical OFDM,-0.44677734375,8.112399099587362e-06,-16.429715030520164
OFDM,Classical OFDM,-0.446533203125,8.352975040520677e-06,-16.302796275305024
OFDM,Classical OFDM,-0.4462890625,8.556822399832522e-06,-16.198082930928848
OFDM,Classical OFDM,-0.446044921875,8.721916879680446e-06,-16.115088677170924
OFDM,Classical OFDM,-0.44580078125,8.84659792450524e-06,-16.053445220726342
OFDM,Classical OFDM,-0.445556640625,8.929586527729278e-06,-16.012894612822215
OFDM,Classical OFDM,-0.4453125,8.970000286510558e-06,-15.99328354309436
OFDM,Classical OFDM,-0.445068359375,8.967361819454649e-06,-15.994561179889068
OFDM,Classical OFDM,-0.44482421875,8.921605889294014e-06,-16.016777767946472
OFDM,Classical OFDM,-0.444580078125,8.833080212283401e-06,-16.060086369874504
OFDM,Classical OFDM,-0.4443359375,8.702547562627819e-06,-16.124744056831993
OFDM,Classical OFDM,-0.444091796875,8.531176545375221e-06,-16.211118818246785
OFDM,Classical OFDM,-0.44384765625,8.32053269306734e-06,-16.319696798559896
OFDM,Classical OFDM,-0.443603515625,8.072567781720687e-06,-16.451091109453866
OFDM,Classical OFDM,-0.443359375,7.789600243458383e-06,-16.606056406535075
OFDM,Classical OFDM,-0.443115234375,7.4742946078675356e-06,-16.78550599160778
OFDM,Classical OFDM,-0.44287109375,7.129639486444936e-06,-16.990532411218453
OFDM,Classical OFDM,-0.442626953125,6.758917948726195e-06,-17.2224363695696
OFDM,Classical OFDM,-0.4423828125,6.365679355326557e-06,-17.482760521711608
OFDM,Classical OFDM,-0.442138671875,5.953706010851295e-06,-17.773334254925903
OFDM,Classical OFDM,-0.44189453125,5.526976902982735e-06,-18.09633161539165
OFDM,Classical OFDM,-0.441650390625,5.089631846264981e-06,-18.454344420355365
OFDM,Classical OFDM,-0.44140625,4.645932793004798e-06,-18.850478881197475
OFDM,Classical OFDM,-0.441162109375,4.200221178135154e-06,-19.288486508477824
OFDM,Classical OFDM,-0.44091796875,3.7568808489068686e-06,-19.772933897799355
OFDM,Classical OFDM,-0.440673828125,3.3202913627752516e-06,-20.309446155654378
OFDM,Classical OFDM,-0.4404296875,2.894790350514991e-06,-20.90503694944743
OFDM,Classical OFDM,-0.440185546875,2.4846299707487695e-06,-21.568590916480357
OFDM,Classical OFDM,-0.43994140625,2.0939351046759495e-06,-22.31157593346614
OFDM,Classical OFDM,-0.439697265625,1.7266647074432325e-06,-23.14912798987629
OFDM,Classical OFDM,-0.439453125,1.3865726738780937e-06,-24.101781742121943
OFDM,Classical OFDM,-0.439208984375,1.0771701408990132e-06,-25.19836504939728
OFDM,Classical OFDM,-0.43896484375,8.016922416002895e-07,-26.481131305049242
OFDM,Classical OFDM,-0.438720703125,5.630646569880101e-07,-28.015625432641713
OFDM,Classical OFDM,-0.4384765625,3.6387421469291565e-07,-29.911695300643352
OFDM,Classical OFDM,-0.438232421875,2.0634371677411759e-07,-32.37529562203183
OFDM,Classical OFDM,-0.43798828125,9.230704069375771e-08,-35.868859832456586
OFDM,Classical OFDM,-0.437744140625,2.3191175798318715e-08,-41.867980431920486
OFDM,Classical OFDM,-0.4375,4.749785043489427e-15,-108.75446855608617
OFDM,Classical OFDM,-0.437255859375,2.330268392323561e-08,-41.847148667691336
OFDM,Classical OFDM,-0.43701171875,9.322606361792903e-08,-35.82583464289722
OFDM,Classical OFDM,-0.436767578125,2.0945131950903944e-07,-32.310377105352906
OFDM,Classical OFDM,-0.4365234375,3.712148642021378e-07,-29.82495453291316
OFDM,Classical OFDM,-0.436279296875,5.773128890090116e-07,-27.90709557618936
OFDM,Classical OFDM,-0.43603515625,8.261115787702814e-07,-26.35082101953858
OFDM,Classical OFDM,-0.435791015625,1.1155599458308767e-06,-25.046278986905676
OFDM,Classical OFDM,-0.435546875,1.4432071207488159e-06,-23.92792148223759
OFDM,Classical OFDM,-0.435302734375,1.8062246309030089e-06,-22.953490509094465
OFDM,Classical OFDM,-0.43505859375,2.2014302574220483e-06,-22.094158799110527
OFDM,Classical OFDM,-0.434814453125,2.6253181446923006e-06,-21.329388710596774
OFDM,Classical OFDM,-0.4345703125,3.0740896383218423e-06,-20.644042841510647
OFDM,Classical OFDM,-0.434326171875,3.5436871583370597e-06,-20.026654364428502
OFDM,Classical OFDM,-0.43408203125,4.029834385663213e-06,-19.46833612942901
OFDM,Classical OFDM,-0.433837890625,4.528073494311858e-06,-18.96207344035593
OFDM,Classical OFDM,-0.43359375,5.033808251684771e-06,-18.50224142885692
OFDM,Classical OFDM,-0.433349609375,5.542345459617345e-06,-18.084272189509484
OFDM,Classical OFDM,-0.43310546875,6.048942870585014e-06,-17.70441328405328
OFDM,Classical OFDM,-0.432861328125,6.5488494146535865e-06,-17.35955806922167
OFDM,Classical OFDM,-0.4326171875,7.0373551391741124e-06,-17.047113430326768
OFDM,Classical OFDM,-0.432373046875,7.509832568886745e-06,-16.764905566737674
OFDM,Classical OFDM,-0.43212890625,7.961784703066705e-06,-16.511103817017172
OFDM,Classical OFDM,-0.431884765625,8.388887265963056e-06,-16.284164530546626
OFDM,Classical OFDM,-0.431640625,8.78703095723748e-06,-16.082786547758342
OFDM,Classical OFDM,-0.431396484375,9.152360788579683e-06,-15.90587679430991
OFDM,Classical OFDM,-0.43115234375,9.481317848508951e-06,-15.752521052629906
OFDM,Classical OFDM,-0.430908203125,9.770671516310224e-06,-15.621963983964044
OFDM,Classical OFDM,-0.4306640625,1.0017553456640002e-05,-15.513591425900756
OFDM,Classical OFDM,-0.430419921875,1.0219487081518143e-05,-15.426917122227463
OFDM,Classical OFDM,-0.43017578125,1.0374415069770735e-05,-15.361571915406715
OFDM,Classical OFDM,-0.429931640625,1.0480717011849363e-05,-15.317298163984336
OFDM,Classical OFDM,-0.4296875,1.053723352981339e-05,-15.293942060831379
OFDM,Classical OFDM,-0.429443359375,1.05432746950419e-05,-15.291452894282976
OFDM,Classical OFDM,-0.42919921875,1.0498633949834217e-05,-15.309880175500883
OFDM,Classical OFDM,-0.428955078125,1.0403587621772674e-05,-15.349376819592681
OFDM,Classical OFDM,-0.4287109375,1.0258900103853039e-05,-15.410200103358038
OFDM,Classical OFDM,-0.428466796875,1.0065818188716857e-05,-15.492717294270728
OFDM,Classical OFDM,-0.42822265625,9.82605941335801e-06,-15.597414254530236
OFDM,Classical OFDM,-0.427978515625,9.541800727587396e-06,-15.724904687794876
OFDM,Classical OFDM,-0.427734375,9.215663763037046e-06,-15.875941902548501
OFDM,Classical OFDM,-0.427490234375,8.850684723652029e-06,-16.05143940504838
OFDM,Classical OFDM,-0.42724609375,8.450293988926897e-06,-16.252489927433547
OFDM,Classical OFDM,-0.427001953125,8.018285356881306e-06,-16.480393032477455
OFDM,Classical OFDM,-0.4267578125,7.558779297509802e-06,-16.7366914630096
OFDM,Classical OFDM,-0.426513671875,7.076188148780538e-06,-17.023214393772825
OFDM,Classical OFDM,-0.42626953125,6.5751737043174235e-06,-17.342135806292937
OFDM,Classical OFDM,-0.426025390625,6.060607067389332e-06,-17.69604683294561
OFDM,Classical OFDM,-0.42578125,5.537521139401367e-06,-18.088054140785545
OFDM,Classical OFDM,-0.425537109375,5.011064969995491e-06,-18.521907776850732
OFDM,Classical OFDM,-0.42529296875,4.486454626751037e-06,-19.00217531303992
OFDM,Classical OFDM,-0.425048828125,3.9689239839456705e-06,-19.534480301990005
OFDM,Classical OFDM,-0.4248046875,3.463675025679131e-06,-20.12583673022901
OFDM,Classical OFDM,-0.424560546875,2.975828310876049e-06,-20.785129400604994
OFDM,Classical OFDM,-0.42431640625,2.5103733978189895e-06,-21.523824871341585
OFDM,Classical OFDM,-0.424072265625,2.0721194710303467e-06,-22.357060195568383
OFDM,Classical OFDM,-0.423828125,1.6656508649962753e-06,-23.30536836540901
OFDM,Classical OFDM,-0.423583984375,1.295278136216041e-06,-24.39757776357144
OFDM,Classical OFDM,-0.42333984375,9.649987872912625e-07,-25.675940436567004
OFDM,Classical OFDM,-0.423095703125,6.784540654475662e-07,-27.206003620268508
OFDM,Classical OFDM,-0.4228515625,4.388940573588748e-07,-29.09761110703245
OFDM,Classical OFDM,-0.422607421875,2.491429407920495e-07,-31.556722248295884
OFDM,Classical OFDM,-0.42236328125,1.1156908756508446e-07,-35.04576929881641
OFDM,Classical OFDM,-0.422119140625,2.80598293814917e-08,-41.040357852636234
OFDM,Classical OFDM,-0.421875,4.410037436507612e-15,-109.07678535045535
OFDM,Classical OFDM,-0.421630859375,2.8255065031967574e-08,-41.01024500016382
OFDM,Classical OFDM,-0.42138671875,1.1315940025221228e-07,-34.984301742064034
OFDM,Classical OFDM,-0.421142578125,2.545094446199788e-07,-31.464169079700905
OFDM,Classical OFDM,-0.4208984375,4.515617830236351e-07,-28.974036320119673
OFDM,Classical OFDM,-0.420654296875,7.030359089747428e-07,-27.051433031737723
OFDM,Classical OFDM,-0.42041015625,1.0071237900173502e-06,-25.490379563446947
OFDM,Classical OFDM,-0.420166015625,1.3615022995351402e-06,-24.181024320388097
OFDM,Classical OFDM,-0.419921875,1.7633513623840774e-06,-23.05781953525735
OFDM,Classical OFDM,-0.419677734375,2.2093789247398475e-06,-22.078506042670934
OFDM,Classical OFDM,-0.41943359375,2.6958464702871724e-06,-21.214256559309153
OFDM,Classical OFDM,-0.419189453125,3.2186031362350304e-06,-20.44453381097255
OFDM,Classical OFDM,-0.4189453125,3.7731225003366213e-06,-19.754199057442836
OFDM,Classical OFDM,-0.418701171875,4.354540096365177e-06,-19.131785173599013
OFDM,Classical OFDM,-0.41845703125,4.957701208911083e-06,-18.568404620955267
OFDM,Classical OFDM,-0.418212890625,5.577204823550943e-06,-18.05704216921223
OFDM,Classical OFDM,-0.41796875,6.207454375937839e-06,-17.59207275000529
OFDM,Classical OFDM,-0.417724609375,6.8427091484078805e-06,-17.168927306658045
OFDM,Classical OFDM,-0.41748046875,7.4771378519542895e-06,-16.78385423651905
